country,date,source,generation_gwh
United Kingdom,2021-12-01T00:00:00Z,Wind,5493.4572499999995
United Kingdom,2022-01-01T00:00:00Z,Biomass,1720.7085
United Kingdom,2022-01-01T00:00:00Z,Gas,10377.5505
United Kingdom,2022-01-01T00:00:00Z,Hydro,575.9830833333333
United Kingdom,2022-01-01T00:00:00Z,Nuclear,4092.7551666666664
United Kingdom,2022-01-01T00:00:00Z,Solar,319.49463705725
United Kingdom,2022-01-01T00:00:00Z,Wind,6075.6849999999995
United Kingdom,2022-02-01T00:00:00Z,Biomass,1423.3349166666667
United Kingdom,2022-02-01T00:00:00Z,Gas,5195.751166666667
United Kingdom,2022-02-01T00:00:00Z,Hydro,620.1188333333333
United Kingdom,2022-02-01T00:00:00Z,Nuclear,3431.4514166666663
United Kingdom,2022-02-01T00:00:00Z,Solar,475.8540052485833
United Kingdom,2022-02-01T00:00:00Z,Wind,7583.820333333333
United Kingdom,2022-03-01T00:00:00Z,Biomass,1385.18375
United Kingdom,2022-03-01T00:00:00Z,Gas,9168.404583333333
United Kingdom,2022-03-01T00:00:00Z,Hydro,516.391
United Kingdom,2022-03-01T00:00:00Z,Nuclear,4225.78875
United Kingdom,2022-03-01T00:00:00Z,Solar,1023.0479585838333
United Kingdom,2022-03-01T00:00:00Z,Wind,4627.232416666667
United Kingdom,2022-04-01T00:00:00Z,Biomass,1177.7158333333332
United Kingdom,2022-04-01T00:00:00Z,Gas,9285.088333333333
United Kingdom,2022-04-01T00:00:00Z,Hydro,332.16841666666664
United Kingdom,2022-04-01T00:00:00Z,Nuclear,3938.6361666666667
United Kingdom,2022-04-01T00:00:00Z,Solar,1283.7416519160834
United Kingdom,2022-04-01T00:00:00Z,Wind,4268.8625
United Kingdom,2022-05-01T00:00:00Z,Biomass,805.0353333333333
United Kingdom,2022-05-01T00:00:00Z,Gas,10275.841
United Kingdom,2022-05-01T00:00:00Z,Hydro,397.15324999999996
United Kingdom,2022-05-01T00:00:00Z,Nuclear,4070.019333333333
United Kingdom,2022-05-01T00:00:00Z,Solar,1387.1709411964166
United Kingdom,2022-05-01T00:00:00Z,Wind,4516.861083333333
United Kingdom,2022-06-01T00:00:00Z,Biomass,1068.0436666666667
United Kingdom,2022-06-01T00:00:00Z,Gas,9374.296583333333
United Kingdom,2022-06-01T00:00:00Z,Hydro,312.9713333333333
United Kingdom,2022-06-01T00:00:00Z,Nuclear,4134.267416666667
United Kingdom,2022-06-01T00:00:00Z,Solar,1535.0649473419166
United Kingdom,2022-06-01T00:00:00Z,Wind,3645.016833333333
United Kingdom,2022-07-01T00:00:00Z,Biomass,1362.5291666666667
United Kingdom,2022-07-01T00:00:00Z,Gas,10122.006749999999
United Kingdom,2022-07-01T00:00:00Z,Hydro,321.258
United Kingdom,2022-07-01T00:00:00Z,Nuclear,3548.7752499999997
United Kingdom,2022-07-01T00:00:00Z,Solar,1440.51713383
United Kingdom,2022-07-01T00:00:00Z,Wind,3451.9746666666665
United Kingdom,2022-08-01T00:00:00Z,Biomass,1387.8794166666667
United Kingdom,2022-08-01T00:00:00Z,Gas,10670.7135
United Kingdom,2022-08-01T00:00:00Z,Hydro,268.09591666666665
United Kingdom,2022-08-01T00:00:00Z,Nuclear,3344.7451666666666
United Kingdom,2022-08-01T00:00:00Z,Solar,1479.8781839102498
United Kingdom,2022-08-01T00:00:00Z,Wind,2730.49075
United Kingdom,2022-09-01T00:00:00Z,Biomass,1434.7228333333333
United Kingdom,2022-09-01T00:00:00Z,Gas,9886.184833333333
United Kingdom,2022-09-01T00:00:00Z,Hydro,236.339
United Kingdom,2022-09-01T00:00:00Z,Nuclear,3279.2817499999996
United Kingdom,2022-09-01T00:00:00Z,Solar,935.3039446857499
United Kingdom,2022-09-01T00:00:00Z,Wind,4454.994416666666
United Kingdom,2022-10-01T00:00:00Z,Biomass,739.4209999999999
United Kingdom,2022-10-01T00:00:00Z,Gas,8585.84175
United Kingdom,2022-10-01T00:00:00Z,Hydro,538.7445
United Kingdom,2022-10-01T00:00:00Z,Nuclear,3337.474583333333
United Kingdom,2022-10-01T00:00:00Z,Solar,712.2044175287499
United Kingdom,2022-10-01T00:00:00Z,Wind,6981.3485833333325
United Kingdom,2022-11-01T00:00:00Z,Biomass,1202.6328333333333
United Kingdom,2022-11-01T00:00:00Z,Gas,9450.523666666666
United Kingdom,2022-11-01T00:00:00Z,Hydro,623.2903333333333
United Kingdom,2022-11-01T00:00:00Z,Nuclear,3197.3161666666665
United Kingdom,2022-11-01T00:00:00Z,Solar,319.40042603399996
