country,date,source,generation_gwh,renewable
United Kingdom,2023-11-01T00:00:00Z,Wind,6038.268499999999,TRUE
United Kingdom,2023-12-01T00:00:00Z,Biomass,1496.59825,FALSE
United Kingdom,2023-12-01T00:00:00Z,Gas,6879.479249999999,FALSE
United Kingdom,2023-12-01T00:00:00Z,Hydro,621.0639166666666,TRUE
United Kingdom,2023-12-01T00:00:00Z,Nuclear,3611.1290833333337,FALSE
United Kingdom,2023-12-01T00:00:00Z,Solar,190.5179709013333,TRUE
United Kingdom,2023-12-01T00:00:00Z,Wind,8298.784083333332,TRUE
United Kingdom,2024-01-01T00:00:00Z,Biomass,1677.1619999999998,FALSE
United Kingdom,2024-01-01T00:00:00Z,Gas,9707.56025,FALSE
United Kingdom,2024-01-01T00:00:00Z,Hydro,643.1805833333333,TRUE
United Kingdom,2024-01-01T00:00:00Z,Nuclear,2447.678416666666,FALSE
United Kingdom,2024-01-01T00:00:00Z,Solar,375.73358146491665,TRUE
United Kingdom,2024-01-01T00:00:00Z,Wind,7344.528333333333,TRUE
United Kingdom,2024-02-01T00:00:00Z,Biomass,1564.162916666667,FALSE
United Kingdom,2024-02-01T00:00:00Z,Gas,6250.025833333333,FALSE
United Kingdom,2024-02-01T00:00:00Z,Hydro,675.8120833333332,TRUE
United Kingdom,2024-02-01T00:00:00Z,Nuclear,2617.6434999999997,FALSE
United Kingdom,2024-02-01T00:00:00Z,Solar,458.45837183891666,TRUE
United Kingdom,2024-02-01T00:00:00Z,Wind,6610.349249999999,TRUE
United Kingdom,2024-03-01T00:00:00Z,Biomass,1278.571416666667,FALSE
United Kingdom,2024-03-01T00:00:00Z,Gas,5920.608166666667,FALSE
United Kingdom,2024-03-01T00:00:00Z,Hydro,545.6302499999999,TRUE
United Kingdom,2024-03-01T00:00:00Z,Nuclear,2816.530083333333,FALSE
United Kingdom,2024-03-01T00:00:00Z,Solar,929.107539716,TRUE
United Kingdom,2024-03-01T00:00:00Z,Wind,6379.438833333333,TRUE
United Kingdom,2024-04-01T00:00:00Z,Biomass,1592.0578333333333,FALSE
United Kingdom,2024-04-01T00:00:00Z,Gas,3937.352083333333,FALSE
United Kingdom,2024-04-01T00:00:00Z,Hydro,452.33966666666663,TRUE
United Kingdom,2024-04-01T00:00:00Z,Nuclear,3703.81825,FALSE
United Kingdom,2024-04-01T00:00:00Z,Solar,1356.3903771788332,TRUE
United Kingdom,2024-04-01T00:00:00Z,Wind,6341.073083333333,TRUE
United Kingdom,2024-05-01T00:00:00Z,Biomass,1529.3123333333333,FALSE
United Kingdom,2024-05-01T00:00:00Z,Gas,5419.80425,FALSE
United Kingdom,2024-05-01T00:00:00Z,Hydro,311.07849999999996,TRUE
United Kingdom,2024-05-01T00:00:00Z,Nuclear,3618.664083333333,FALSE
United Kingdom,2024-05-01T00:00:00Z,Solar,1629.2984039391663,TRUE
United Kingdom,2024-05-01T00:00:00Z,Wind,3203.3941666666665,TRUE
United Kingdom,2024-06-01T00:00:00Z,Biomass,735.4141666666667,FALSE
United Kingdom,2024-06-01T00:00:00Z,Gas,2020.59,FALSE
United Kingdom,2024-06-01T00:00:00Z,Hydro,192.12874999999997,TRUE
United Kingdom,2024-06-01T00:00:00Z,Nuclear,3370.5283333333336,FALSE
United Kingdom,2024-06-01T00:00:00Z,Solar,1901.8795990095,TRUE
United Kingdom,2024-06-01T00:00:00Z,Wind,6163.9508333333315,TRUE
United Kingdom,2024-07-01T00:00:00Z,Biomass,1380.00075,FALSE
United Kingdom,2024-07-01T00:00:00Z,Gas,4557.409333333333,FALSE
United Kingdom,2024-07-01T00:00:00Z,Hydro,229.93041666666664,TRUE
United Kingdom,2024-07-01T00:00:00Z,Nuclear,3287.10925,FALSE
United Kingdom,2024-07-01T00:00:00Z,Solar,1737.6539757283333,TRUE
United Kingdom,2024-07-01T00:00:00Z,Wind,3690.929833333333,TRUE
United Kingdom,2024-08-01T00:00:00Z,Biomass,1511.9516666666666,FALSE
United Kingdom,2024-08-01T00:00:00Z,Gas,3512.2769166666667,FALSE
United Kingdom,2024-08-01T00:00:00Z,Hydro,418.3432499999999,TRUE
United Kingdom,2024-08-01T00:00:00Z,Nuclear,3868.4914166666663,FALSE
United Kingdom,2024-08-01T00:00:00Z,Solar,1626.9590230945,TRUE
United Kingdom,2024-08-01T00:00:00Z,Wind,5238.954333333333,TRUE
United Kingdom,2024-09-01T00:00:00Z,Biomass,1732.2692499999998,FALSE
United Kingdom,2024-09-01T00:00:00Z,Gas,5304.105583333333,FALSE
United Kingdom,2024-09-01T00:00:00Z,Hydro,380.3555833333333,TRUE
United Kingdom,2024-09-01T00:00:00Z,Nuclear,3392.7761666666665,FALSE
United Kingdom,2024-09-01T00:00:00Z,Solar,1077.40325169025,TRUE
United Kingdom,2024-09-01T00:00:00Z,Wind,4317.35525,TRUE
United Kingdom,2024-10-01T00:00:00Z,Biomass,1793.6074166666665,FALSE
United Kingdom,2024-10-01T00:00:00Z,Gas,6713.782583333333,FALSE
United Kingdom,2024-10-01T00:00:00Z,Hydro,365.24491666666665,TRUE
United Kingdom,2024-10-01T00:00:00Z,Nuclear,2960.3231666666666,FALSE
United Kingdom,2024-10-01T00:00:00Z,Solar,779.4826081556666,TRUE
United Kingdom,2024-10-01T00:00:00Z,Wind,5617.191666666667,TRUE
United Kingdom,2024-11-01T00:00:00Z,Biomass,1811.0545,FALSE
United Kingdom,2024-11-01T00:00:00Z,Gas,9508.426916666667,FALSE
United Kingdom,2024-11-01T00:00:00Z,Hydro,362.8943333333333,TRUE
United Kingdom,2024-11-01T00:00:00Z,Nuclear,3021.4406666666664,FALSE
United Kingdom,2024-11-01T00:00:00Z,Solar,347.00088625725,TRUE
United Kingdom,2024-11-01T00:00:00Z,Wind,5282.662166666666,TRUE
United Kingdom,2024-12-01T00:00:00Z,Biomass,1459.1759166666666,FALSE
United Kingdom,2024-12-01T00:00:00Z,Gas,7482.183416666667,FALSE
United Kingdom,2024-12-01T00:00:00Z,Hydro,742.6249166666666,TRUE
United Kingdom,2024-12-01T00:00:00Z,Nuclear,3042.77825,FALSE
United Kingdom,2024-12-01T00:00:00Z,Solar,213.400341764,TRUE
United Kingdom,2024-12-01T00:00:00Z,Wind,7841.19525,TRUE
United Kingdom,2025-01-01T00:00:00Z,Biomass,1813.9206666666664,FALSE
United Kingdom,2025-01-01T00:00:00Z,Gas,10883.728583333334,FALSE
United Kingdom,2025-01-01T00:00:00Z,Hydro,642.3900833333333,TRUE
United Kingdom,2025-01-01T00:00:00Z,Nuclear,3265.570083333333,FALSE
United Kingdom,2025-01-01T00:00:00Z,Solar,414.88732158716664,TRUE
United Kingdom,2025-01-01T00:00:00Z,Wind,6093.269166666666,TRUE
United Kingdom,2025-02-01T00:00:00Z,Biomass,1778.5175833333333,FALSE
United Kingdom,2025-02-01T00:00:00Z,Gas,8234.112416666667,FALSE
United Kingdom,2025-02-01T00:00:00Z,Hydro,487.19775,TRUE
United Kingdom,2025-02-01T00:00:00Z,Nuclear,2969.9291666666663,FALSE
United Kingdom,2025-02-01T00:00:00Z,Solar,568.4930722664167,TRUE
United Kingdom,2025-02-01T00:00:00Z,Wind,6386.060333333333,TRUE
United Kingdom,2025-03-01T00:00:00Z,Biomass,1055.3573333333334,FALSE
United Kingdom,2025-03-01T00:00:00Z,Gas,6786.319416666666,FALSE
United Kingdom,2025-03-01T00:00:00Z,Hydro,387.9745833333333,TRUE
United Kingdom,2025-03-01T00:00:00Z,Nuclear,2529.5533333333333,FALSE
United Kingdom,2025-03-01T00:00:00Z,Solar,1331.9853022329166,TRUE
United Kingdom,2025-03-01T00:00:00Z,Wind,4990.229333333333,TRUE
United Kingdom,2025-04-01T00:00:00Z,Biomass,1598.4880833333332,FALSE
United Kingdom,2025-04-01T00:00:00Z,Gas,5717.12725,FALSE
United Kingdom,2025-04-01T00:00:00Z,Hydro,190.76725,TRUE
United Kingdom,2025-04-01T00:00:00Z,Nuclear,2873.6565,FALSE
United Kingdom,2025-04-01T00:00:00Z,Solar,2114.226243195,TRUE
United Kingdom,2025-04-01T00:00:00Z,Wind,3881.4719166666664,TRUE
United Kingdom,2025-05-01T00:00:00Z,Biomass,1541.6433333333332,FALSE
United Kingdom,2025-05-01T00:00:00Z,Gas,4441.712333333333,FALSE
United Kingdom,2025-05-01T00:00:00Z,Hydro,168.11358333333334,TRUE
United Kingdom,2025-05-01T00:00:00Z,Nuclear,3327.8067499999997,FALSE
United Kingdom,2025-05-01T00:00:00Z,Solar,2436.5551321779167,TRUE
United Kingdom,2025-05-01T00:00:00Z,Wind,4669.059666666666,TRUE
United Kingdom,2025-06-01T00:00:00Z,Biomass,1480.7954166666666,FALSE
United Kingdom,2025-06-01T00:00:00Z,Gas,3863.955,FALSE
United Kingdom,2025-06-01T00:00:00Z,Hydro,227.74733333333333,TRUE
United Kingdom,2025-06-01T00:00:00Z,Nuclear,3192.9874166666664,FALSE
United Kingdom,2025-06-01T00:00:00Z,Solar,2284.23164971,TRUE
United Kingdom,2025-06-01T00:00:00Z,Wind,5407.7085,TRUE
United Kingdom,2025-07-01T00:00:00Z,Biomass,1751.9901666666665,FALSE
United Kingdom,2025-07-01T00:00:00Z,Gas,5279.948083333333,FALSE
United Kingdom,2025-07-01T00:00:00Z,Hydro,241.56825,TRUE
United Kingdom,2025-07-01T00:00:00Z,Nuclear,3140.916833333333,FALSE
United Kingdom,2025-07-01T00:00:00Z,Solar,2250.2717682806665,TRUE
United Kingdom,2025-07-01T00:00:00Z,Wind,3259.759083333334,TRUE
United Kingdom,2025-08-01T00:00:00Z,Biomass,1631.1890833333332,FALSE
United Kingdom,2025-08-01T00:00:00Z,Gas,4981.144166666667,FALSE
United Kingdom,2025-08-01T00:00:00Z,Hydro,252.87141666666665,TRUE
United Kingdom,2025-08-01T00:00:00Z,Nuclear,2348.0711666666666,FALSE
United Kingdom,2025-08-01T00:00:00Z,Solar,2079.3713805112498,TRUE
United Kingdom,2025-08-01T00:00:00Z,Wind,4372.885249999999,TRUE
United Kingdom,2025-09-01T00:00:00Z,Biomass,1599.0086666666666,FALSE
United Kingdom,2025-09-01T00:00:00Z,Gas,4855.7175,FALSE
United Kingdom,2025-09-01T00:00:00Z,Hydro,334.02675,TRUE
United Kingdom,2025-09-01T00:00:00Z,Nuclear,2103.5800833333333,FALSE
United Kingdom,2025-09-01T00:00:00Z,Solar,1563.5615337324998,TRUE
United Kingdom,2025-09-01T00:00:00Z,Wind,6305.836916666666,TRUE
United Kingdom,2025-10-01T00:00:00Z,Biomass,1434.972083333333,FALSE
United Kingdom,2025-10-01T00:00:00Z,Gas,7082.714333333332,FALSE
United Kingdom,2025-10-01T00:00:00Z,Hydro,451.25666666666666,TRUE
United Kingdom,2025-10-01T00:00:00Z,Nuclear,2531.6299166666663,FALSE
United Kingdom,2025-10-01T00:00:00Z,Solar,781.0665005678333,TRUE
United Kingdom,2025-10-01T00:00:00Z,Wind,6619.649083333333,TRUE
United Kingdom,2025-11-01T00:00:00Z,Biomass,2139.7379166666665,FALSE
United Kingdom,2025-11-01T00:00:00Z,Gas,7198.391166666666,FALSE
United Kingdom,2025-11-01T00:00:00Z,Hydro,579.0574166666667,TRUE
United Kingdom,2025-11-01T00:00:00Z,Nuclear,2666.6209999999996,FALSE
United Kingdom,2025-11-01T00:00:00Z,Solar,538.2117601043333,TRUE
United Kingdom,2025-11-01T00:00:00Z,Wind,7911.795499999999,TRUE
United Kingdom,2025-12-01T00:00:00Z,Biomass,1829.3275833333332,FALSE
United Kingdom,2025-12-01T00:00:00Z,Gas,6828.859083333333,FALSE
United Kingdom,2025-12-01T00:00:00Z,Hydro,669.4594999999999,TRUE
United Kingdom,2025-12-01T00:00:00Z,Nuclear,2752.5211666666664,FALSE
United Kingdom,2025-12-01T00:00:00Z,Solar,362.868069589,TRUE
United Kingdom,2025-12-01T00:00:00Z,Wind,8260.3475,TRUE
United States,2019-01-01T00:00:00Z,Coal,1454060.546,FALSE
United States,2019-01-01T00:00:00Z,Gas,1576649.34,FALSE
United States,2019-01-01T00:00:00Z,Hydro,389602.993,TRUE
United States,2019-01-01T00:00:00Z,Nuclear,1153807.791,FALSE
United States,2019-01-01T00:00:00Z,Oil,8447.952,FALSE
United States,2019-01-01T00:00:00Z,Other,89914.866,FALSE
United States,2019-01-01T00:00:00Z,Solar,49512.933,TRUE
United States,2019-01-01T00:00:00Z,Wind,368627.106,TRUE
United States,2019-02-01T00:00:00Z,Coal,1158864.213,FALSE
United States,2019-02-01T00:00:00Z,Gas,1503047.376,FALSE
United States,2019-02-01T00:00:00Z,Hydro,345548.004,TRUE
United States,2019-02-01T00:00:00Z,Nuclear,1013630.517,FALSE
United States,2019-02-01T00:00:00Z,Oil,5090.009,FALSE
United States,2019-02-01T00:00:00Z,Other,78898.281,FALSE
United States,2019-02-01T00:00:00Z,Solar,51326.778,TRUE
United States,2019-02-01T00:00:00Z,Wind,340043.742,TRUE
United States,2019-03-01T00:00:00Z,Coal,1153524.442,FALSE
United States,2019-03-01T00:00:00Z,Gas,1573427.111,FALSE
United States,2019-03-01T00:00:00Z,Hydro,405341.559,TRUE
United States,2019-03-01T00:00:00Z,Nuclear,1023435.6,FALSE
United States,2019-03-01T00:00:00Z,Oil,5432.343,FALSE
United States,2019-03-01T00:00:00Z,Other,79318.415,FALSE
United States,2019-03-01T00:00:00Z,Solar,76902.507,TRUE
United States,2019-03-01T00:00:00Z,Wind,375519.36,TRUE
United States,2019-04-01T00:00:00Z,Coal,887740.095,FALSE
United States,2019-04-01T00:00:00Z,Gas,1421451.852,FALSE
United States,2019-04-01T00:00:00Z,Hydro,422227.374,TRUE
United States,2019-04-01T00:00:00Z,Nuclear,943086.993,FALSE
United States,2019-04-01T00:00:00Z,Oil,4230.612,FALSE
United States,2019-04-01T00:00:00Z,Other,81022.23,FALSE
United States,2019-04-01T00:00:00Z,Solar,89131.29,TRUE
United States,2019-04-01T00:00:00Z,Wind,431081.079,TRUE
United States,2019-05-01T00:00:00Z,Coal,1065915.91,FALSE
United States,2019-05-01T00:00:00Z,Gas,1614383.794,FALSE
United States,2019-05-01T00:00:00Z,Hydro,472510.383,TRUE
United States,2019-05-01T00:00:00Z,Nuclear,1049049.531,FALSE
United States,2019-05-01T00:00:00Z,Oil,5043.531,FALSE
United States,2019-05-01T00:00:00Z,Other,92869.947,FALSE
United States,2019-05-01T00:00:00Z,Solar,94866.057,TRUE
United States,2019-05-01T00:00:00Z,Wind,376140.53,TRUE
United States,2019-06-01T00:00:00Z,Coal,1156267.883,FALSE
United States,2019-06-01T00:00:00Z,Gas,1914301.898,FALSE
United States,2019-06-01T00:00:00Z,Hydro,427847.697,TRUE
United States,2019-06-01T00:00:00Z,Nuclear,1077978.351,FALSE
United States,2019-06-01T00:00:00Z,Oil,5272.2210000000005,FALSE
United States,2019-06-01T00:00:00Z,Other,92259.993,FALSE
United States,2019-06-01T00:00:00Z,Solar,104053.014,TRUE
United States,2019-06-01T00:00:00Z,Wind,325868.037,TRUE
United States,2019-07-01T00:00:00Z,Coal,1478396.472,FALSE
United States,2019-07-01T00:00:00Z,Gas,2434189.91,FALSE
United States,2019-07-01T00:00:00Z,Hydro,387022.26,TRUE
United States,2019-07-01T00:00:00Z,Nuclear,1132075.659,FALSE
United States,2019-07-01T00:00:00Z,Oil,17069.8,FALSE
United States,2019-07-01T00:00:00Z,Other,99744.018,FALSE
United States,2019-07-01T00:00:00Z,Solar,107179.995,TRUE
United States,2019-07-01T00:00:00Z,Wind,318372.174,TRUE
United States,2019-08-01T00:00:00Z,Coal,1373341.189,FALSE
United States,2019-08-01T00:00:00Z,Gas,2459663.547,FALSE
United States,2019-08-01T00:00:00Z,Hydro,353389.338,TRUE
United States,2019-08-01T00:00:00Z,Nuclear,1123686.561,FALSE
United States,2019-08-01T00:00:00Z,Oil,15697.584,FALSE
United States,2019-08-01T00:00:00Z,Other,104103.33,FALSE
United States,2019-08-01T00:00:00Z,Solar,103041.378,TRUE
United States,2019-08-01T00:00:00Z,Wind,286170.453,TRUE
United States,2019-09-01T00:00:00Z,Coal,1255390.819,FALSE
United States,2019-09-01T00:00:00Z,Gas,2089351.731,FALSE
United States,2019-09-01T00:00:00Z,Hydro,290303.91,TRUE
United States,2019-09-01T00:00:00Z,Nuclear,1034499.255,FALSE
United States,2019-09-01T00:00:00Z,Oil,12778.566,FALSE
United States,2019-09-01T00:00:00Z,Other,87416.505,FALSE
United States,2019-09-01T00:00:00Z,Solar,90912.111,TRUE
United States,2019-09-01T00:00:00Z,Wind,359390.082,TRUE
United States,2019-10-01T00:00:00Z,Coal,979860.777,FALSE
United States,2019-10-01T00:00:00Z,Gas,1788367.071,FALSE
United States,2019-10-01T00:00:00Z,Hydro,258912.048,TRUE
United States,2019-10-01T00:00:00Z,Nuclear,963182.313,FALSE
United States,2019-10-01T00:00:00Z,Oil,9876.882,FALSE
United States,2019-10-01T00:00:00Z,Other,94884.875,FALSE
United States,2019-10-01T00:00:00Z,Solar,86681.622,TRUE
United States,2019-10-01T00:00:00Z,Wind,416504.724,TRUE
United States,2019-11-01T00:00:00Z,Coal,1095331.645,FALSE
United States,2019-11-01T00:00:00Z,Gas,1608955.683,FALSE
United States,2019-11-01T00:00:00Z,Hydro,296498.784,TRUE
United States,2019-11-01T00:00:00Z,Nuclear,996697.611,FALSE
United States,2019-11-01T00:00:00Z,Oil,8329.919,FALSE
United States,2019-11-01T00:00:00Z,Other,87423.093,FALSE
United States,2019-11-01T00:00:00Z,Solar,58789.458,TRUE
United States,2019-11-01T00:00:00Z,Wind,389838.456,TRUE
United States,2019-12-01T00:00:00Z,Coal,1045072.183,FALSE
United States,2019-12-01T00:00:00Z,Gas,1775601.489,FALSE
United States,2019-12-01T00:00:00Z,Hydro,325494.132,TRUE
United States,2019-12-01T00:00:00Z,Nuclear,1101709.337,FALSE
United States,2019-12-01T00:00:00Z,Oil,8592.583,FALSE
United States,2019-12-01T00:00:00Z,Other,87646.737,FALSE
United States,2019-12-01T00:00:00Z,Solar,46746.516,TRUE
United States,2019-12-01T00:00:00Z,Wind,420639.072,TRUE
United States,2020-01-01T00:00:00Z,Coal,907845.727,FALSE
United States,2020-01-01T00:00:00Z,Gas,1731473.142,FALSE
United States,2020-01-01T00:00:00Z,Hydro,366775.128,TRUE
United States,2020-01-01T00:00:00Z,Nuclear,1070977.107,FALSE
United States,2020-01-01T00:00:00Z,Oil,13708.679,FALSE
United States,2020-01-01T00:00:00Z,Other,101731.956,FALSE
United States,2020-01-01T00:00:00Z,Solar,58039.27,TRUE
United States,2020-01-01T00:00:00Z,Wind,400176.303,TRUE
United States,2020-02-01T00:00:00Z,Coal,821794.809,FALSE
United States,2020-02-01T00:00:00Z,Gas,1744888.767,FALSE
United States,2020-02-01T00:00:00Z,Hydro,380177.886,TRUE
United States,2020-02-01T00:00:00Z,Nuclear,949967.643,FALSE
United States,2020-02-01T00:00:00Z,Oil,13812.329,FALSE
United States,2020-02-01T00:00:00Z,Other,69996.657,FALSE
United States,2020-02-01T00:00:00Z,Solar,70565.835,TRUE
United States,2020-02-01T00:00:00Z,Wind,410207.511,TRUE
United States,2020-03-01T00:00:00Z,Coal,758520.315,FALSE
United States,2020-03-01T00:00:00Z,Gas,1719711.895,FALSE
United States,2020-03-01T00:00:00Z,Hydro,359387.997,TRUE
United States,2020-03-01T00:00:00Z,Nuclear,943246.87,FALSE
United States,2020-03-01T00:00:00Z,Oil,11391.207,FALSE
United States,2020-03-01T00:00:00Z,Other,79694.529,FALSE
United States,2020-03-01T00:00:00Z,Solar,83450.919,TRUE
United States,2020-03-01T00:00:00Z,Wind,432493.254,TRUE
United States,2020-04-01T00:00:00Z,Coal,608124.608,FALSE
United States,2020-04-01T00:00:00Z,Gas,1505019.12,FALSE
United States,2020-04-01T00:00:00Z,Hydro,338517.6,TRUE
United States,2020-04-01T00:00:00Z,Nuclear,890032.983,FALSE
United States,2020-04-01T00:00:00Z,Oil,4452.882,FALSE
United States,2020-04-01T00:00:00Z,Other,82116.255,FALSE
United States,2020-04-01T00:00:00Z,Solar,103606.953,TRUE
United States,2020-04-01T00:00:00Z,Wind,441927.699,TRUE
United States,2020-05-01T00:00:00Z,Coal,699282.605,FALSE
United States,2020-05-01T00:00:00Z,Gas,1606015.071,FALSE
United States,2020-05-01T00:00:00Z,Hydro,423140.676,TRUE
United States,2020-05-01T00:00:00Z,Nuclear,967266.861,FALSE
United States,2020-05-01T00:00:00Z,Oil,8495.448,FALSE
United States,2020-05-01T00:00:00Z,Other,92353.023,FALSE
United States,2020-05-01T00:00:00Z,Solar,125733.981,TRUE
United States,2020-05-01T00:00:00Z,Wind,421037.73,TRUE
United States,2020-06-01T00:00:00Z,Coal,990493.412,FALSE
United States,2020-06-01T00:00:00Z,Gas,2016416.433,FALSE
United States,2020-06-01T00:00:00Z,Hydro,398645.28,TRUE
United States,2020-06-01T00:00:00Z,Nuclear,1012525.464,FALSE
United States,2020-06-01T00:00:00Z,Oil,9376.476,FALSE
United States,2020-06-01T00:00:00Z,Other,90355.791,FALSE
United States,2020-06-01T00:00:00Z,Solar,126745.449,TRUE
United States,2020-06-01T00:00:00Z,Wind,449141.256,TRUE
United States,2020-07-01T00:00:00Z,Coal,1357126.482,FALSE
United States,2020-07-01T00:00:00Z,Gas,2595298.032,FALSE
United States,2020-07-01T00:00:00Z,Hydro,370301.829,TRUE
United States,2020-07-01T00:00:00Z,Nuclear,1045019.45,FALSE
United States,2020-07-01T00:00:00Z,Oil,18020.845,FALSE
United States,2020-07-01T00:00:00Z,Other,111036.702,FALSE
United States,2020-07-01T00:00:00Z,Solar,137912.961,TRUE
United States,2020-07-01T00:00:00Z,Wind,337550.877,TRUE
United States,2020-08-01T00:00:00Z,Coal,1370299.656,FALSE
United States,2020-08-01T00:00:00Z,Gas,2439438.321,FALSE
United States,2020-08-01T00:00:00Z,Hydro,329011.173,TRUE
United States,2020-08-01T00:00:00Z,Nuclear,1040258.897,FALSE
United States,2020-08-01T00:00:00Z,Oil,12839.034,FALSE
United States,2020-08-01T00:00:00Z,Other,108627.495,FALSE
United States,2020-08-01T00:00:00Z,Solar,118851.063,TRUE
United States,2020-08-01T00:00:00Z,Wind,345848.313,TRUE
United States,2020-09-01T00:00:00Z,Coal,1015975.743,FALSE
United States,2020-09-01T00:00:00Z,Gas,1943908.689,FALSE
United States,2020-09-01T00:00:00Z,Hydro,286007.4,TRUE
United States,2020-09-01T00:00:00Z,Nuclear,989982.298,FALSE
United States,2020-09-01T00:00:00Z,Oil,10857.819,FALSE
United States,2020-09-01T00:00:00Z,Other,90591.39,FALSE
United States,2020-09-01T00:00:00Z,Solar,99587.968,TRUE
United States,2020-09-01T00:00:00Z,Wind,346068.525,TRUE
United States,2020-10-01T00:00:00Z,Coal,895489.122,FALSE
United States,2020-10-01T00:00:00Z,Gas,1812103.677,FALSE
United States,2020-10-01T00:00:00Z,Hydro,283878.699,TRUE
United States,2020-10-01T00:00:00Z,Nuclear,894683.987,FALSE
United States,2020-10-01T00:00:00Z,Oil,9296.694,FALSE
United States,2020-10-01T00:00:00Z,Other,92186.511,FALSE
United States,2020-10-01T00:00:00Z,Solar,92987.34,TRUE
United States,2020-10-01T00:00:00Z,Wind,433425.771,TRUE
United States,2020-11-01T00:00:00Z,Coal,911919.111,FALSE
United States,2020-11-01T00:00:00Z,Gas,1478999.286,FALSE
United States,2020-11-01T00:00:00Z,Hydro,324886.131,TRUE
United States,2020-11-01T00:00:00Z,Nuclear,929741.301,FALSE
United States,2020-11-01T00:00:00Z,Oil,9671.892,FALSE
United States,2020-11-01T00:00:00Z,Other,94589.622,FALSE
United States,2020-11-01T00:00:00Z,Solar,76865.745,TRUE
United States,2020-11-01T00:00:00Z,Wind,500647.032,TRUE
United States,2020-12-01T00:00:00Z,Coal,1174495.329,FALSE
United States,2020-12-01T00:00:00Z,Gas,1738968.249,FALSE
United States,2020-12-01T00:00:00Z,Hydro,346867.467,TRUE
United States,2020-12-01T00:00:00Z,Nuclear,1052368.434,FALSE
United States,2020-12-01T00:00:00Z,Oil,10539.185,FALSE
United States,2020-12-01T00:00:00Z,Other,93037.734,FALSE
United States,2020-12-01T00:00:00Z,Solar,70733.28,TRUE
United States,2020-12-01T00:00:00Z,Wind,485488.54,TRUE
United States,2021-01-01T00:00:00Z,Coal,1222402.947,FALSE
United States,2021-01-01T00:00:00Z,Gas,1716919.902,FALSE
United States,2021-01-01T00:00:00Z,Hydro,371939.838,TRUE
United States,2021-01-01T00:00:00Z,Nuclear,1080969.345,FALSE
United States,2021-01-01T00:00:00Z,Oil,11883.961,FALSE
United States,2021-01-01T00:00:00Z,Other,88428.951,FALSE
United States,2021-01-01T00:00:00Z,Solar,75612.978,TRUE
United States,2021-01-01T00:00:00Z,Wind,460068.024,TRUE
United States,2021-02-01T00:00:00Z,Coal,1310064.147,FALSE
United States,2021-02-01T00:00:00Z,Gas,1546528.011,FALSE
United States,2021-02-01T00:00:00Z,Hydro,322967.628,TRUE
United States,2021-02-01T00:00:00Z,Nuclear,948547.731,FALSE
United States,2021-02-01T00:00:00Z,Oil,14757.628,FALSE
United States,2021-02-01T00:00:00Z,Other,76250.529,FALSE
United States,2021-02-01T00:00:00Z,Solar,84843.561,TRUE
United States,2021-02-01T00:00:00Z,Wind,403933.775,TRUE
United States,2021-03-01T00:00:00Z,Coal,929498.688,FALSE
United States,2021-03-01T00:00:00Z,Gas,1444540.48,FALSE
United States,2021-03-01T00:00:00Z,Hydro,327556.467,TRUE
United States,2021-03-01T00:00:00Z,Nuclear,959434.584,FALSE
United States,2021-03-01T00:00:00Z,Oil,10324.785,FALSE
United States,2021-03-01T00:00:00Z,Other,80625.342,FALSE
United States,2021-03-01T00:00:00Z,Solar,119650.875,TRUE
United States,2021-03-01T00:00:00Z,Wind,598925.028,TRUE
United States,2021-04-01T00:00:00Z,Coal,820680.114,FALSE
United States,2021-04-01T00:00:00Z,Gas,1465422.129,FALSE
United States,2021-04-01T00:00:00Z,Hydro,308166.573,TRUE
United States,2021-04-01T00:00:00Z,Nuclear,858863.091,FALSE
United States,2021-04-01T00:00:00Z,Oil,5812.773,FALSE
United States,2021-04-01T00:00:00Z,Other,76868.259,FALSE
United States,2021-04-01T00:00:00Z,Solar,142014.9,TRUE
United States,2021-04-01T00:00:00Z,Wind,547333.827,TRUE
United States,2021-05-01T00:00:00Z,Coal,964399.644,FALSE
United States,2021-05-01T00:00:00Z,Gas,1579683.429,FALSE
United States,2021-05-01T00:00:00Z,Hydro,342729.429,TRUE
United States,2021-05-01T00:00:00Z,Nuclear,954881.865,FALSE
United States,2021-05-01T00:00:00Z,Oil,8544.852,FALSE
United States,2021-05-01T00:00:00Z,Other,82246.659,FALSE
United States,2021-05-01T00:00:00Z,Solar,160380.648,TRUE
United States,2021-05-01T00:00:00Z,Wind,513454.551,TRUE
United States,2021-06-01T00:00:00Z,Coal,1311334.119,FALSE
United States,2021-06-01T00:00:00Z,Gas,2074458.822,FALSE
United States,2021-06-01T00:00:00Z,Hydro,351976.596,TRUE
United States,2021-06-01T00:00:00Z,Nuclear,995509.074,FALSE
United States,2021-06-01T00:00:00Z,Oil,10680.981,FALSE
United States,2021-06-01T00:00:00Z,Other,86892.699,FALSE
United States,2021-06-01T00:00:00Z,Solar,156597.156,TRUE
United States,2021-06-01T00:00:00Z,Wind,403294.485,TRUE
United States,2021-07-01T00:00:00Z,Coal,1530124.077,FALSE
United States,2021-07-01T00:00:00Z,Gas,2353885.545,FALSE
United States,2021-07-01T00:00:00Z,Hydro,334392.435,TRUE
United States,2021-07-01T00:00:00Z,Nuclear,1036889.175,FALSE
United States,2021-07-01T00:00:00Z,Oil,11185.236,FALSE
United States,2021-07-01T00:00:00Z,Other,102061.294,FALSE
